"word_lex_0";"word_form_0";"word_gramm_0";"word_pos_0";"dist_0";"word_lex_1";"word_form_1";"word_gramm_1";"word_pos_1";"dist_1";"word_lex_2";"word_form_2";"word_gramm_2";"word_pos_2";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"прием";"прием";"S,inan,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"кремль";"кремле";"S,inan,loc,m,sg,topon";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"расстрел";"расстрел";"S,inan,m,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"место";"месте";"S,inan,loc,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"реформа";"реформа";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"россия";"россии";"S,f,inan,loc,sg,topon";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"рыба";"рыба";"S,anim,f,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"песок";"песке";"S,inan,loc,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"снятие";"снятие";"S,inan,n,nom,sg";"S";"1";"со";"со";"PR";"PR";"1";"крест";"креста";"S,gen,inan,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"сочинение";"сочинение";"S,inan,n,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"тема";"тему";"S,acc,f,inan,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"сын";"сын";"S,anim,m,nom,sg";"S";"1";"у";"у";"PR";"PR";"1";"отец";"отца";"S,anim,gen,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"цена";"цены";"S,f,inan,nom,pl";"S";"1";"на";"на";"PR";"PR";"1";"продовольствие";"продовольствие";"S,acc,inan,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"шерочка";"шерочка";"S,anim,f,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"машерочка";"машерочкой";"S,anim,f,ins,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"шрам";"шрам";"S,inan,m,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"лоб";"лбу";"S,inan,loc2,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"боль";"боли";"S,f,inan,nom,pl";"S";"1";"в";"в";"PR";"PR";"1";"сустав";"суставах";"S,inan,loc,m,pl";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"брат";"братья";"S,anim,m,nom,pl";"S";"1";"по";"по";"PR";"PR";"1";"оружие";"оружию";"S,dat,inan,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"ветер";"ветер";"S,inan,m,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"окно";"окном";"S,inan,ins,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"распределение";"распределении";"S,inan,loc,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"встреча";"встреча";"S,f,inan,nom,sg";"S";"1";"со";"со";"PR";"PR";"1";"студент";"студентами";"S,anim,ins,m,pl";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"выход";"выход";"S,inan,m,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"рамка";"рамки";"S,acc,f,inan,pl";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"гель";"гель";"S,inan,m,nom,sg";"S";"1";"для";"для";"PR";"PR";"1";"душ";"душа";"S,gen,inan,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"директор";"директор";"S,anim,m,nom,sg";"S";"1";"по";"по";"PR";"PR";"1";"персонал";"персоналу";"S,dat,inan,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"женщина";"женщина";"S,anim,f,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"халат";"халате";"S,inan,loc,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"игра";"игра";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"жмурки";"жмурки";"S,acc,f,inan,pl";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"идея";"идея";"S,f,inan,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"возможность";"возможности";"S,f,inan,loc,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"ком";"ком";"S,inan,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"горло";"горле";"S,inan,loc,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"крест";"крест";"S,inan,m,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"крест";"крест";"S,acc,inan,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"кровь";"кровь";"S,f,inan,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"снег";"снегу";"S,inan,loc2,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"положение";"положение";"S,inan,n,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"город";"городе";"S,inan,loc,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"посуда";"посуда";"S,f,inan,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"стол";"столе";"S,inan,loc,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"рассказ";"рассказ";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"любовь";"любви";"S,f,inan,loc,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"роль";"роль";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"кино";"кино";"S,0,inan,loc,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"система";"система";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"целое";"целом";"S,inan,loc,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"слабость";"слабость";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"нога";"ногах";"S,f,inan,loc,pl";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"соглашение";"соглашение";"S,inan,n,nom,sg";"S";"1";"между";"между";"PR";"PR";"1";"россия";"россией";"S,f,inan,ins,sg,topon";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"цена";"цены";"S,f,inan,nom,pl";"S";"1";"на";"на";"PR";"PR";"1";"услуга";"услуги";"S,acc,f,inan,pl";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"вода";"вода";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"котел";"котле";"S,inan,loc,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"бог";"боге";"S,anim,loc,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"взаимоотношение";"взаимоотношении";"S,inan,loc,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"ликвидация";"ликвидации";"S,f,inan,loc,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"вход";"вход";"S,inan,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"квартира";"квартиру";"S,acc,f,inan,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"господин";"господин";"S,anim,m,nom,sg";"S";"1";"из";"из";"PR";"PR";"1";"сан-франциско";"сан-франциско";"S,0,gen,inan,m,sg,topon";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"жизнь";"жизнь";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"театр";"театре";"S,inan,loc,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"занятие";"занятия";"S,inan,n,nom,pl";"S";"1";"в";"в";"PR";"PR";"1";"гимназия";"гимназии";"S,f,inan,loc,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"концерт";"концерт";"S,inan,m,nom,sg";"S";"1";"из";"из";"PR";"PR";"1";"произведение";"произведений";"S,gen,inan,n,pl";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"ненависть";"ненависть";"S,f,inan,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"россия";"россии";"S,dat,f,inan,sg,topon";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"огонь";"огонь";"S,inan,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"печь";"печи";"S,f,inan,loc2,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"просьба";"просьба";"S,f,inan,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"помощь";"помощи";"S,f,inan,loc,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"свет";"свет";"S,inan,m,nom,sg";"S";"1";"во";"во";"PR";"PR";"1";"тьма";"тьме";"S,f,inan,loc,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"скелет";"скелет";"S,inan,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"шкаф";"шкафу";"S,inan,loc2,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"сон";"сон";"S,inan,m,nom,sg";"S";"1";"во";"во";"PR";"PR";"1";"сон";"сне";"S,inan,loc,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"человек";"человек";"S,anim,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"история";"истории";"S,f,inan,loc,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"право";"право";"S,inan,n,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"использование";"использование";"S,acc,inan,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"растение";"растение";"S,inan,n,nom,sg";"S";"1";"из";"из";"PR";"PR";"1";"семейство";"семейства";"S,gen,inan,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"употребление";"употребление";"S,inan,n,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"пища";"пищу";"S,acc,f,inan,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"участие";"участие";"S,inan,n,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"дело";"деле";"S,inan,loc,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"дама";"дама";"S,anim,f,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"траур";"трауре";"S,inan,loc,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"ответ";"ответы";"S,inan,m,nom,pl";"S";"1";"на";"на";"PR";"PR";"1";"задача";"задачи";"S,acc,f,inan,pl";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"старик";"старик";"S,anim,m,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"палка";"палкой";"S,f,inan,ins,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"дождь";"дождь";"S,inan,m,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"гром";"громом";"S,inan,ins,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"песня";"песни";"S,f,inan,nom,pl";"S";"1";"о";"о";"PR";"PR";"1";"главное";"главном";"S,inan,loc,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"событие";"события";"S,inan,n,nom,pl";"S";"1";"в";"в";"PR";"PR";"1";"чехословакия";"чехословакии";"S,f,inan,loc,sg,topon";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"покушение";"покушения";"S,inan,n,nom,pl";"S";"1";"на";"на";"PR";"PR";"1";"самоубийство";"самоубийство";"S,acc,inan,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"дело";"дела";"S,inan,n,nom,pl";"S";"1";"об";"об";"PR";"PR";"1";"оспаривание";"оспаривании";"S,inan,loc,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"экспедиция";"экспедиция";"S,f,inan,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"луна";"луну";"S,acc,f,inan,sg,topon";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"заявление";"заявление";"S,inan,n,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"выдача";"выдаче";"S,f,inan,loc,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"право";"право";"S,inan,n,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"защита";"защиту";"S,acc,f,inan,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"учение";"учение";"S,inan,n,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"бог";"боге";"S,anim,loc,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"господин";"господин";"S,anim,m,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"бакенбарда";"бакенбардами";"S,f,inan,ins,pl";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"поле";"поле";"S,inan,n,nom,sg";"S";"1";"для";"для";"PR";"PR";"1";"игра";"игры";"S,f,gen,inan,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"жизнь";"жизнь";"S,f,inan,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"бог";"богом";"S,anim,ins,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"сведение";"сведения";"S,inan,n,nom,pl";"S";"1";"об";"об";"PR";"PR";"1";"использование";"использовании";"S,inan,loc,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"партнерство";"партнерство";"S,inan,n,nom,sg";"S";"1";"во";"во";"PR";"PR";"1";"имя";"имя";"S,acc,inan,n,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"заголовок";"заголовок";"S,inan,m,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"текст";"тексту";"S,dat,inan,m,sg";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"прикосновение";"прикосновение";"S,inan,n,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"нога";"ногам";"S,dat,f,inan,pl";"S";"2e-05";"1.2947460117505689e-05";"3.0893971461250755e-05";"0.05499697605110737";"0.03560355770025641";"0.0849537504289001";"21.419719999999998";"13.866548521406948";"33.0870109193991"
"бочка";"бочка";"S,f,inan,nom,sg";"S";"1";"с";"с";"PR";"PR";"1";"вода";"водой";"S,f,inan,ins,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"век";"век";"S,inan,m,nom,sg";"S";"1";"за";"за";"PR";"PR";"1";"век";"веком";"S,inan,ins,m,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"включение";"включение";"S,inan,n,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"состав";"состав";"S,acc,inan,m,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"пересмотр";"пересмотре";"S,inan,loc,m,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"вопрос";"вопрос";"S,inan,m,nom,sg";"S";"1";"об";"об";"PR";"PR";"1";"установление";"установлении";"S,inan,loc,n,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"врач";"врач";"S,anim,m,nom,sg";"S";"1";"по";"по";"PR";"PR";"1";"образование";"образованию";"S,dat,inan,n,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"въезд";"въезд";"S,inan,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"москва";"москву";"S,acc,f,inan,sg,topon";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"голос";"голос";"S,inan,m,nom,sg";"S";"1";"из-за";"из-за";"PR";"PR";"1";"дверь";"двери";"S,f,gen,inan,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"грудь";"грудь";"S,f,inan,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"грудь";"грудь";"S,acc,f,inan,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"дело";"дело";"S,inan,n,nom,sg";"S";"1";"о";"о";"PR";"PR";"1";"кража";"краже";"S,f,inan,loc,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"день";"день";"S,inan,m,nom,sg";"S";"1";"на";"на";"PR";"PR";"1";"день";"день";"S,acc,inan,m,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"дом";"дом";"S,inan,m,nom,sg";"S";"1";"в";"в";"PR";"PR";"1";"петербург";"петербурге";"S,inan,loc,m,sg,topon";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
"жалость";"жалость";"S,f,inan,nom,sg";"S";"1";"к";"к";"PR";"PR";"1";"человек";"человеку";"S,anim,dat,m,sg";"S";"1.9e-05";"1.2164128017233123e-05";"2.9677311244693807e-05";"0.052247127248552";"0.03344951286231871";"0.08160811878928424";"20.348734";"13.027610808664434";"31.78398486070964"
